Particle_Number,Dose
0,0.2578082978725433
1,0.2389828413724899
2,0.2771171033382416
3,0.1998902261257172
4,0.245037317276001
5,0.2583380043506622
6,0.2136498391628265
7,0.1301377713680267
8,0.2511956989765167
9,0.2154032438993454
10,0.1573051810264587
