Particle_Number,Dose
0,0.5119709372520447
1,0.4883122742176056
2,0.6657482981681824
3,0.4412698745727539
4,0.5228437781333923
5,0.6743916869163513
6,0.6612576246261597
7,0.6761175394058228
8,0.652046799659729
9,0.539612889289856
10,0.2633807063102722
