Particle_Number,Dose
0,0.0035291585457235
1,0.0034986795039005
2,0.0030996693776507
3,0.0033286873117485
4,0.0029998919807353
5,0.0033396320228528
6,0.0034142440348999
7,0.0033705053765911
8,0.0034997532517546
9,0.0032698806553265
10,0.0031177364528297
