Particle_Number,Dose
0,0.0046644774107433
1,0.0047550029461398
2,0.0044496485814278
3,0.0045272910559087
4,0.0040327982872042
5,0.0045013894378517
6,0.0042400282513161
7,0.0049883476794583
8,0.0048761149154489
9,0.0040346021093312
10,0.0046109347328331
