Particle_Number,Dose
0,0.0025824414916705
1,0.0022685491667376
2,0.0024666848310301
3,0.0023900070617929
4,0.0030450810706425
5,0.0027967100719393
6,0.0031042499675956
7,0.0026138864908208
8,0.0025862791143186
9,0.0028601247764046
10,0.0027213404617043
