Particle_Number,Dose
0,0.0004540531441377
1,0.0015096442207237
2,0.0006097154764148
3,0.0002832005814754
4,0.0001833571371403
5,0.0003667897601861
6,0.0003392477300788
7,0.0009288298318928
8,0.0008936068287586
9,0.0001924005195175
10,0.0004558906448855
11,6.01065193968e-05
12,9.28868996444e-05
13,0.0001130160242897
14,0.0010423460395099
15,0.000458055348266
16,0.0005503380751374
17,0.0002233311485455
18,0.0002674345294448
19,0.0001199994045012
20,0.0002930275092362
21,0.000212090738037
22,3.21029095643e-05
23,0.0005714350846063
24,0.0008789166302592
25,0.0002503594766834
26,0.0004646165162883
27,0.0002493654737729
28,0.000418878017575
29,0.0006309780042091
30,0.000335455984447
31,0.0015239007882989
32,0.0008689583341247
33,0.00053146950982
34,0.000651876693022
35,0.000143609140485
36,0.0003260030875371
37,0.0003337236277262
38,0.0009781572514008
39,0.0008685893674612
40,0.0004931533869027
41,0.0003192189893971
42,0.0005573365142154
43,0.0006512819630284
44,3.1364995605e-06
45,0.000338957501662
46,0.0004171263225377
47,0.0009856164640516
48,0.000627017817929
49,0.0004039570365288
50,6.93702047705e-05
51,0.0002699091415189
52,0.0001938437469106
53,0.0003411922826515
54,0.0006110544401177
55,0.0004689877519363
56,0.0002314052407636
57,0.0003358441895897
58,0.0006427931807389
59,0.0002875539790103
60,0.0006148921793058
61,0.0002841597512258
62,0.0003738445774458
63,7.42246699858e-05
64,0.0004775566105492
65,0.0001690997826747
66,0.0001903497540328
67,0.0004947250055345
68,0.0001360379324805
69,0.0002959962805877
70,0.0002743544534618
71,0.0006118836641656
72,0.000460371497768
73,0.0001022774330086
74,0.0004866840908473
75,3.42528118099e-05
76,0.0005315516335834
77,0.0001926552806371
78,0.0005809458931071
79,0.0004706539124423
80,0.0004701624275809
81,0.0004141401276863
82,0.0003116090681709
83,0.0005943657546859
84,0.0004327218206857
85,0.0003164805850508
86,0.0004382791433184
87,0.0002657966859991
88,0.0006402808624996
89,0.0007241065865704
90,0.00026054145742
91,0.000141305934665
92,0.0001636393640471
93,0.0001791143372974
94,0.0004128157103471
95,0.0015771955503846
96,0.0001063773698246
97,0.0005113543358708
98,0.0001893196467862
99,0.000434361948736
100,0.000229814673868
101,0.0008179116060404
102,0.0001995653331088
103,0.0001935794486304
104,0.000657243741096
105,0.0006261021939405
106,0.000596428905879
107,0.0006086968060519
108,0.0003600026754677
109,0.0007111128739671
110,0.0003346421132111
111,0.0004635457864117
112,0.0005496950906988
113,0.0005375730173805
114,3.37867746723e-05
115,0.0003556191381202
116,0.0001490171443483
117,0.0009596328426251
118,7.72428885696e-05
119,0.00057630997156
120,0.0006080570614493
121,0.0007912395004273
122,0.0004501811710513
123,0.0010242210276379
124,0.0002191210049031
125,0.0014342685155285
126,6.14466067876e-05
127,0.0002510602899167
128,0.0009804547345426
129,0.0011807617912432
130,0.0009177988697882
131,5.17792413996e-05
132,0.0004780134295754
133,0.0005751661080362
134,0.0004113361606489
135,0.000553849392155
136,0.0003460576374774
137,0.0004629913924151
138,0.0005737507693038
139,0.0003423558817486
140,0.0004600324483233
141,0.000106618168235
142,0.0014141160888973
143,0.0006608390565136
144,0.0006599585805762
145,0.0005460896808813
146,0.0002401425235065
147,0.000196675968278
148,0.0004386024646215
149,0.0015103593313705
150,0.0001676656848213
151,4.68371132753e-05
152,0.0004959574579552
153,0.0005545150536613
154,0.0004275737982421
155,0.000255165172381
156,8.26927653342e-05
157,0.000260536109792
158,0.0003989769852333
159,5.91236484646e-05
160,0.0003308782728654
161,0.0005774860812992
162,0.0003016894689774
163,0.0005906684395183
164,0.0001548041400552
165,0.0006378699097263
166,0.000862872286067
167,0.0009737030249786
168,0.0008110039414949
169,0.0002777128393009
170,0.0003730192107512
171,5.97910878436e-05
172,0.0003679221455028
173,0.0003278513768465
174,0.000409919770858
175,0.0004531176892392
176,2.841409464e-07
177,0.0003198260095925
178,0.0006588512436568
179,0.0005950783888121
180,0.0015889644458163
181,0.0009639120951657
182,0.0001584495074178
183,0.000126521839383
184,0.0004575086354702
185,0.0005998613648699
186,0.0001588248135814
187,0.0004971768733972
188,0.0002597660449782
189,0.0004617522699211
190,0.0008847021796941
191,0.0001020044972916
192,0.0006182523116808
193,0.0002960473221133
194,0.0006069235349985
195,0.0004702323493533
196,0.0011570414189381
197,0.0006713484304594
198,9.73093477369e-05
199,0.000881845540887
200,0.0001662035060309
