Particle_Number,Dose
0,0.0009253417655997
1,0.0012800632728654
2,0.0013821833554943
3,0.0027705288346471
4,0.0008236020609744
5,0.0007124556083198
6,0.0013102614825719
7,0.0004129687909583
8,0.0006845700968752
9,0.0001504136281145
10,0.0017115298461392
11,0.0016717575220818
12,0.001600113325102
13,0.001138581674423
14,0.0012325388450945
15,0.000952032890113
16,0.0012647720771203
17,0.0001484178542693
18,0.0018222160414094
19,0.0012584958400607
20,0.0055955506220913
21,0.0004179783692658
22,0.0008812268093011
23,0.0012776364612023
24,0.0056317245702345
25,0.0012752210608794
26,0.0013154916801215
27,0.0005487333080064
28,0.0016227876578972
29,0.0016017831845379
30,0.0020801693845569
31,0.0020276087520182
32,0.0016888288868838
33,0.000862237054801
34,0.001677417351185
35,0.001547301643081
36,0.0017093122423781
37,0.0009932848846044
38,0.0008827051951752
39,0.0016013191233735
40,0.0034287387358723
41,0.0014896021037135
42,0.0013469413334599
43,0.0014834437838351
44,0.0011714387263747
45,0.0017344209943964
46,0.0010771924684205
47,0.0006248539209295
48,0.0016182155142938
49,0.0016016196219963
50,0.0017368554136195
51,0.0017888150489125
52,0.0011732531294519
53,0.0013160432282268
54,0.0011615679171811
55,0.0011688407446101
56,0.0008683953746794
57,0.0015771156710038
58,0.0014294339111026
59,0.0023636295896413
60,0.0018024858343622
61,0.0010177812280368
62,0.0028008411577547
63,0.0017638432329755
64,0.0010552826954126
65,0.0008528455218919
66,0.0009747528682685
67,0.0013719473834172
68,0.0013735487748124
69,0.0007976526735682
70,0.0007015235444961
71,0.0010904814825605
72,0.0011358885981574
73,0.0008063252920505
74,0.0016101476968373
75,0.001271588450945
76,0.0009319755579827
77,0.0008300076265552
78,0.0015143571041884
79,0.0016054614398328
80,0.0003725931873872
81,0.000941393717352
82,0.000668624650964
83,0.001054168187862
84,0.00081049043119
85,0.0024560931617437
86,0.0016659719726469
87,0.000901659431095
88,0.0011866918843194
89,0.0005686859326486
90,0.0014615910675277
91,0.0010064878051096
92,0.0013387860290625
93,0.0010178078544971
94,0.0023053683778136
95,0.0011727852645075
96,0.0047319784404976
97,0.0010234336451704
98,0.0046878165542786
99,0.0010868354057499
100,0.001006632348751
101,0.0014214383654668
102,0.0015943962437078
103,0.0015546885839111
104,0.0012096705195175
105,0.0009245353642321
106,0.0006028801168202
107,0.0002188609884694
108,0.0017544669151866
109,0.0023404962864469
110,0.0004253330404663
111,0.0015084536375724
112,0.001678520642986
113,0.001227118458543
114,0.0023039116950725
115,0.0017864262750498
116,0.0014313091746604
117,0.0014551512679266
118,0.0016773871165352
119,0.0010826643172145
120,0.0014583046015765
121,0.0021952869835691
122,0.0022017267831702
123,0.0031407925871402
124,0.0012388645312945
125,0.0003679689036723
126,0.0030697607987463
127,0.0023028464716497
128,0.0012755291670623
129,0.0013832064689795
130,0.0008911115490549
131,0.0023003457392118
132,0.0012200244087757
133,0.0027247237154525
134,0.0017447330420742
135,0.0043741568525026
136,0.0009393663025928
137,0.0017445961059929
138,0.0013912325482002
139,0.0018144525263557
140,0.0014210770063633
141,0.0016502015006173
142,0.0015799951324912
143,0.0015842439547915
144,0.0010283329138569
145,0.0009110737866843
146,0.0016763220581251
147,0.0045387464146642
148,0.0012689334124798
149,0.0011361130211795
150,0.0015500745987273
151,0.0011793049434894
152,0.0018479372020134
153,0.0033991719536518
154,0.0016238413049672
155,0.0012863395099249
156,0.0008512140449606
157,0.0015442624228321
158,0.001315856843005
159,0.0012398497103238
160,0.0011304225662456
161,0.0017258700968752
162,0.0013649598394909
163,0.0015662977205812
164,0.0011950145550384
165,0.0047084330420742
166,0.002118857631304
167,0.00081154027448
168,0.001329238541172
169,0.0022265388403457
170,0.0033689242948048
171,0.0018391580669
172,0.0024589459967708
173,0.0015880781650679
174,0.0015699987985563
175,0.0006114081916611
176,0.0048549166112641
177,0.0008044994776332
178,0.0033200533289011
179,0.0022156524218824
180,0.0021306648350375
181,0.0014587154098204
182,0.0013750475095913
183,0.0055996206667299
184,0.0012813261278374
185,0.001413134713648
186,0.0003805055463851
187,0.0012525048865039
188,0.0007792233592933
189,0.001827130525216
190,0.0015845672760945
191,0.0008908757146927
192,0.0018221856111691
193,0.0042876969322822
194,0.0011051958970462
195,0.000468062741001
196,0.0009262812992686
197,0.0015961916278848
198,0.0018497623558711
199,0.0015270274954886
200,0.0008348460347611
