Particle_Number,Dose
0,0.0004629439075494
1,0.0005684597826306
2,0.0003483562617532
3,3.26978972434e-05
4,0.0002925620358058
5,6.8949521603e-06
6,0.000535092460873
7,0.0004949436954619
8,0.0001156937584161
9,0.0004134802677594
10,0.0002551971241333
11,0.0004601695387697
12,0.001103282595688
13,0.0003971714926727
14,0.0002144396210466
15,5.8758025386e-06
16,0.0004885727229556
17,0.0003326041852466
18,0.0005929340283522
19,0.0005181164129524
20,8.01539712605e-05
21,0.0003397475342155
22,9.03209581308e-05
23,6.65694131854e-05
24,0.0001121035546453
25,0.0015939626127837
26,0.0004091887775644
27,0.0004468680786399
28,0.0003492311221446
29,0.0002025276135851
30,0.000448923386105
31,0.0011227921834932
32,0.0005838283813181
33,0.0005889800909829
34,0.0007562371165352
35,0.0003065610048978
36,0.0004746128502231
37,0.0004297814987178
38,0.0004467996105992
39,2.74822279617e-05
40,0.0003384192667869
41,0.0009144819735967
42,0.0006018568999905
43,0.0003797758430995
44,0.0006241888925823
45,0.0002446692374084
46,0.0003426292905309
47,0.0001583261878226
48,0.0003181958613919
49,0.0001296306259221
50,0.0004628954645455
51,0.0001937025631592
52,3.47548236662e-05
53,0.0002157040962087
54,0.0004770426504398
55,0.0004806532529205
56,0.0005557786166589
57,0.0004958163128473
58,0.0004473625700446
59,0.0004263923307056
60,0.0006006092601386
61,0.0001932441767993
62,0.0004780971127362
63,4.95511538297e-05
64,0.0001409421256137
65,0.0004621136290245
66,0.0001386185398901
67,6.61855704382e-05
68,0.0007197931000094
69,0.0002413001294252
70,0.0005238794092506
71,7.00291676729e-05
72,0.0003381693116898
73,0.0006952054658562
74,0.0003196041782085
75,1.16327760145e-05
76,0.0003035332785639
77,0.0004586369740716
78,0.000439164179137
79,0.0004341558457593
80,0.0001489552530614
81,0.0003660906254155
82,0.0002123589013572
83,0.000590529243043
84,0.001064069427296
85,0.0002942353186437
86,0.0006601688479437
87,0.0004073848418653
88,0.0003906291908063
89,0.0004470772865419
90,0.000531108653945
91,0.000347860786354
92,0.0001333913386836
93,0.0001031152431158
94,0.0006716943014531
95,0.0009693781270775
96,0.0007547536423212
97,0.0010976644125747
98,0.0005251726944629
99,0.0002213993973786
100,0.0005284023390803
101,0.000177449519477
102,0.0002556561360606
103,8.62837841786e-05
104,0.0008183642558647
105,0.000338959023174
106,0.000297331174852
107,0.0003342271208091
108,0.0009882600911767
109,0.000502422286067
110,0.0006498073511254
111,0.0010773408158419
112,0.0001208441838678
113,0.0003681055114674
114,0.0008809364374584
115,0.0009361368933421
116,0.0005024473894455
117,0.0003343484613923
118,0.0006177300740811
119,0.0005731420161955
120,0.0006307504131446
121,0.0003593263633773
122,0.0003472132258524
123,0.0003450789248741
124,3.1768279182e-05
125,0.0004874906150314
126,0.0003064279551714
127,0.0005391975884484
128,0.0002073729821987
129,0.0002012108348371
130,0.0004530720438788
131,0.0001344253574945
132,0.0003354241703865
133,0.0001550940066867
134,0.000580063790653
135,0.000496309611549
136,2.7556221123e-05
137,0.0004176714226979
138,0.000489774717447
139,0.0003808369343993
140,0.0002471325722259
141,0.0003070928737713
142,0.0002336957838868
143,5.54823201866e-05
144,0.0002778376032861
145,0.0004159091129262
146,0.0005538722148352
147,0.00029932135293
148,7.64792672695e-05
149,0.0004287658894481
150,0.0002905874935891
151,1.7834641808e-06
152,0.000160203423402
153,0.0004765489742615
154,0.0003944698313269
155,0.0004251634667478
156,0.0003068003452369
157,0.0002732314552981
158,0.0004041554326146
159,0.0003696114042169
160,0.0002642582510939
161,0.0004159091129262
162,0.0004514677929828
163,0.0001709121841107
164,0.0003250947959533
165,0.0003581935976825
166,3.92778006154e-05
167,9.8415195983e-06
168,9.49098654439e-05
169,0.0006090650631588
170,0.0002040291879016
171,6.978224255e-05
172,3.27815757957e-05
173,7.86297205521e-05
174,0.0003123397901035
175,0.00051749666635
176,0.000231666560452
177,0.0003909296894291
178,0.0005783030683904
179,0.0003540584806355
180,0.000292598962173
181,0.001194440184253
182,0.0003158533417228
183,6.24635513956e-05
184,0.0005760655389668
185,4.75912046157e-05
186,0.0001979666308317
187,0.0004343390311897
188,0.0004014395336689
189,4.17266433005e-05
190,0.0011951438835596
191,0.0001884429230397
192,3.64968733568e-05
193,0.0003583362394339
194,0.0004069892487415
195,0.000260479277335
196,0.0003976091271725
197,0.0005425153833107
198,0.0002983537954548
199,0.0005744764059317
200,0.0004216694302675
