Particle_Number,Dose
0,0.0004591550691717
1,0.0005888659954436
2,0.0004972083706356
3,0.0002695562361875
4,0.0001165177104118
5,0.0004130791570296
6,0.000451275672897
7,5.27245980444e-05
8,0.0003369467871616
9,6.78794132038e-05
10,0.0005464591021686
11,0.000471748603856
12,0.0004744188574413
13,0.0003597615158134
14,0.0004164568572514
15,0.0001883333199853
16,0.0002301402320864
17,0.0001743402670222
18,5.85511043874e-05
19,0.000351818081964
20,0.0009696405879
21,0.000611313695149
22,0.0004042851835796
23,0.0001959619215294
24,0.0003988681783645
25,0.0009807590369455
26,0.0006195569192749
27,0.0001684882871844
28,0.0003203604959445
29,0.0001362345284288
30,0.0002618784637667
31,0.00052802933327
32,0.0003201309106313
33,4.41526441344e-05
34,0.0011450519042644
35,0.0003585431650679
36,0.0002091314460062
37,0.0001420950074647
38,4.43948222286e-05
39,0.0001483439875748
40,0.0004258143175725
41,0.0004010036586078
42,0.0004705652924876
43,0.0003516357179628
44,0.0004603905166682
45,0.0003673613260042
46,0.0010658914379333
47,8.27764790048e-05
48,0.0006038044353689
49,0.0004497186872579
50,0.0004823383274764
51,0.000159052414214
52,0.0004263466853452
53,0.0004369115430906
54,0.0003618625358562
55,0.0006175763147628
56,0.0001694554453012
57,0.0009697813277614
58,0.0001712365549916
59,0.0003360973086492
60,0.0003556863880543
61,0.0004655239735727
62,0.0008547360005698
63,0.0006540333507455
64,0.0002295014488555
65,0.000550483046823
66,0.00014195136408
67,0.0005885152984645
68,0.0002597806055067
69,0.0003197142506042
70,0.0006192487284634
71,0.0004617117864922
72,0.0004665107987463
73,0.0003545347606234
74,5.1892283629e-05
75,0.0011067364279608
76,0.0005037360923289
77,0.0006294799506125
78,0.0005332738776732
79,0.0006436376199069
80,0.0004531356247757
81,0.0004359208584512
82,0.0010525744040269
83,0.0001023322958205
84,0.0002397663316436
85,0.0005734997198214
86,0.0005829064678506
87,0.0004626278345825
88,0.0002923578198809
89,0.0002079148458453
90,0.0010488200731313
91,0.0001549410190846
92,0.0003673785141925
93,8.1005737778e-06
94,0.000293738164593
95,0.0002469572858182
96,0.0002848666008339
97,0.0005646901652578
98,0.0002400761709238
99,0.0003474026540982
100,0.0004892229594004
101,0.0001590099513875
102,0.0010888928958115
103,0.0004478498950467
104,0.0004707862475068
105,0.001151016231361
106,0.0006161248789058
107,0.0004527106847753
108,0.0004514388490697
109,0.000280530248539
110,0.0004227559169911
111,0.00047968525684
112,0.0001697403902563
113,0.0001768304811037
114,0.00047432142066
115,0.0002463915996824
116,0.0005159941732358
117,0.0006120124338593
118,0.0005199806578567
119,0.0004437116691618
120,0.0003990773862665
121,0.0001894944018577
122,0.0002735979100579
123,4.46494209316e-05
124,0.0003239206191738
125,0.0005935679213885
126,0.0004358979770158
127,0.0003931092553898
128,0.0004013410692061
129,0.0005671550147212
130,0.0004915929243043
131,0.0002579092271624
132,0.0001935402971262
133,6.18625309695e-05
134,3.78251508136e-05
135,0.0008049102858771
136,0.0002784845837745
137,7.30766672946e-05
138,0.0004747383749643
139,0.0003068874517997
140,0.0002477273902046
141,0.0010671961344857
142,0.0005678967518282
143,0.0010709466616012
144,0.0004787052373315
145,0.0010430801690568
146,0.0003789306780392
147,0.0009528849368411
148,0.0004788426536233
149,0.0007047225235065
150,0.0003900890540412
151,3.10153768111e-05
152,0.0003259333588185
153,0.0003540344118456
154,0.0003832480184884
155,0.0004146424541741
156,0.0004394202773292
157,0.0005034466394946
158,0.0004171263225377
159,1.56793889962e-05
160,0.0003511410091176
161,0.000206253703439
162,0.0007937842292715
163,0.0004384541172001
164,1.17146885336e-05
165,0.0001400747543265
166,0.0006730218206857
167,0.0003660587946747
168,0.0004982586691688
169,0.0004970794754771
170,0.0004602421692468
171,0.000187805732964
172,0.0010769604378383
173,0.0003879323107607
174,0.0002578196766957
175,0.0005746598727324
176,0.000353778382754
177,0.0006181862311616
178,0.0003609323193085
179,0.0002840781341206
180,6.71198387677e-05
181,0.0004458068240098
182,0.0001485434892653
183,0.0003065635668844
184,0.0003343575904644
185,0.0003949777953072
186,0.0004013140089277
187,0.0004357572371545
188,1.99172265823e-05
189,5.6385047736e-05
190,0.000567367867967
191,0.0001846692587706
192,0.000472689464605
193,0.0002066513121564
194,0.0002657472884414
195,5.47562454155e-05
196,0.0005281852882514
197,0.000455810543405
198,0.000367199046918
199,4.41468098568e-05
200,0.000430212756702
