Particle_Number,Dose
0,1.2124548706e-06
1,0.000231983795707
2,0.0002845183577931
3,1.78478830996e-05
4,0.0003771383241523
5,0.000997670642986
6,0.0009804090891822
7,0.000432649548865
8,0.0003209834019422
9,0.0003934526685126
10,0.0004065822442777
11,6.50082367118e-05
12,7.51750241759e-05
13,0.0005485773530249
14,0.000210911297045
15,0.0004039395451234
16,0.0004467996105992
17,0.0005042328853642
18,0.0002012874298003
19,0.0003553116951195
20,0.0002943298085161
21,0.0011147586000569
22,0.0002025328234377
23,0.0002658683272008
24,0.0003825717576939
25,0.0003075547665928
26,0.0005251650869028
27,4.26288066675e-05
28,4.50174756169e-05
29,0.0004393406057007
30,0.0001855998994317
31,0.0004299776899077
32,0.0001064668011192
33,0.0004025443322212
34,0.0007314592933801
35,0.0001075319567049
36,0.0003851053879951
37,3.8380564182e-06
38,0.0005347087710133
39,0.0001550061983732
40,1.76412564335e-05
41,0.0007393331180548
42,0.0003801258039151
43,0.00033577828649
44,4.59065355516e-05
45,0.0002377099203634
46,8.27694381945e-05
47,0.0011130468990407
48,0.0001788324361287
49,0.0003613799087979
50,0.0005363443964289
51,0.0003392089315224
52,0.0001290459085821
53,0.000345595478203
54,0.0004719282288692
55,0.0001245225327244
56,0.0002803254924117
57,0.0005153018852692
58,1.79531307562e-05
59,0.0002105569842444
60,0.0006469659274385
61,0.0005199767309336
62,0.0002036056762972
63,0.0001692782484548
64,0.0003840049597306
65,5.296402511e-06
66,0.0002750318419197
67,0.0001500443333235
68,0.0001186592435649
69,0.0007406378146072
70,0.0003633093014531
71,0.0003043140941187
72,0.0002790689417989
73,0.0001114466689946
74,0.000425163354531
75,7.2183918144e-06
76,0.0007329085335739
77,0.0001211323744478
78,0.0012951186342482
79,0.0004130617228808
80,0.0002702946431912
81,0.0003005244885554
82,0.0001572238038396
83,0.0003683470283925
84,0.0002575719754286
85,0.0002238414241618
86,0.0003907737344477
87,0.0002883577177319
88,0.0003893880184683
89,4.85755003549e-05
90,0.0004014108676974
91,0.0004228485703854
92,0.000185776405021
93,0.0004112724336616
94,0.0003683642539798
95,0.0004509269350572
96,0.0003552559383607
97,1.03397512648e-05
98,0.0009026408063443
99,3.53499237609e-05
100,0.0004131171383797
101,0.000350912429801
102,0.0001580921042373
103,0.0005452870832937
104,0.0001034682800269
105,0.0001051157361513
106,0.0002558304747978
107,0.0004256391822585
108,0.0006229640754107
109,0.0010700337543926
110,2.20633725093e-05
111,0.0003304372721659
112,0.0004011899687974
113,0.0002264091066952
114,0.000108504793557
115,0.0004059906610309
116,9.4160049187e-05
117,3.82920197333e-05
118,0.0002982466365376
119,0.0010752183065818
120,0.0003834524922543
121,1.96373717176e-05
122,0.0001748164051666
123,0.0005076220533763
124,0.0003848157245343
125,3.13407988694e-05
126,7.27027881956e-05
127,0.0001492127101716
128,0.0004341757328848
129,0.0002826623178839
130,0.0004691776031425
131,0.0002722026878673
132,0.0001386207576144
133,0.0004724488169994
134,0.000404288785599
135,0.000453726294045
136,0.0003567230903474
137,0.0002342429421835
138,0.0004580017428055
139,0.0003509792008492
140,0.000145008617159
141,0.0001263459470388
142,0.0004085256215477
143,0.0002828696119275
144,0.0010202004321398
145,0.0002538208775169
146,0.0003452487939612
147,0.0004568263747744
148,0.0003676151804539
149,0.0004196139946813
150,0.0008666608509829
151,0.0003726337585098
152,0.0003600650574603
153,0.0002116410379825
154,5.54963034192e-05
155,0.0004837799601101
156,6.11172315823e-05
157,0.0002954069359083
158,0.0004555459330722
159,0.0001982573885569
160,0.000426753689809
161,0.0002936956249686
162,0.0002053676253869
163,0.0003134954442712
164,0.0011473493874062
165,0.0001388363513445
166,0.0003011076080349
167,0.0007082220011397
168,8.44694910802e-05
169,0.0004667787925339
170,0.0003100434480957
171,0.0009945439357963
172,0.0002287660535736
173,0.0003477067050142
174,0.0003680948341947
175,0.0002722155080839
176,4.63442215178e-05
177,0.0001850561810238
178,0.0007494055275904
179,0.0002867456001416
180,6.4766029422e-05
181,0.0002829415430751
182,0.0003294838071041
183,0.0001987569712436
184,0.0001621048171642
185,0.0002216778391255
186,0.0002558871298318
187,0.0004180696629448
188,0.0004438522401354
189,0.0004410140611644
190,0.0003126756638807
191,0.0002204919732059
192,0.0010357084433469
193,0.0004589759633269
194,0.0002464826138544
195,0.0003320859450065
196,0.0010564580634438
197,7.03843753358e-05
198,0.000203936569728
199,0.0003419348995919
200,0.0004159319356064
