Particle_Number,Dose
0,0.000662282092861
1,0.0006667950327666
2,0.0001127126799379
3,0.0008958852930002
4,0.0004230577079663
5,0.000346349860126
6,0.0009837792382942
7,0.0005526512014436
8,0.0001372379542579
9,0.0005419142910143
10,0.0005906661791243
11,0.0009403743043024
12,0.0006615072278045
13,0.00098018086238
14,0.0005412256377439
15,0.0003326081052685
16,0.000297267991941
17,0.0008712520134865
18,0.000445513932947
19,0.0006006320828188
20,0.0004098306724285
21,0.0002228159250641
22,0.0002075437114626
23,0.0006018287063138
24,0.0006859378474199
25,0.0003518272110361
26,0.0005086081120097
27,5.83757405432e-05
28,0.0004267955313894
29,0.0008786199354164
30,3.28743394869e-05
31,0.0003151062793237
32,0.0004352779683129
33,0.0010417412384841
34,0.0003764026730933
35,0.0007538179124323
36,0.0003803167627504
37,1.3921510561e-05
38,0.0009839504083958
39,0.000465672783151
40,0.0013748002184442
41,0.0008588174565485
42,0.0002702033533911
43,0.0009473732595688
44,0.0001014826900995
45,0.0005216161601291
46,0.0006105979865134
47,0.0002331797041504
48,0.001140898176465
49,7.89578857277e-05
50,0.000323559097753
51,0.0003644884732643
52,0.0003018639307091
53,0.0003789975543602
54,0.0001885373195472
55,0.0001950306563031
56,0.0014233022176844
57,1.37776890586e-05
58,0.0004135496924687
59,0.0006403977974297
60,0.0004727489980055
61,0.0004554066330064
62,0.0003628969716972
63,0.0011647098394909
64,0.0004107816174375
65,9.742454079e-06
66,0.0004263911539704
67,0.0005001908589499
68,0.0003901532356405
69,0.0002749554791528
70,0.0016110910342862
71,0.0003804426678696
72,0.0005281414934725
73,0.0004299765289307
74,0.0001185278683704
75,0.0009945401320163
76,0.0010351835217019
77,0.0003114478395484
78,0.0002253446780321
79,1.58832033416e-05
80,0.0013841955551334
81,7.10047931495e-05
82,0.0005332119333759
83,0.0003876318121379
84,0.0002925165262951
85,0.0004695538227751
86,0.0005172342055275
87,0.0003380374253475
88,0.0002846968302068
89,0.0002686766898024
90,0.0001621925105587
91,0.0005284428448419
92,0.001439803015481
93,0.0001679640054921
94,0.0004543658669656
95,0.0002422780842875
96,0.000349601619337
97,0.000338953317504
98,0.0002619210661031
99,6.35609121806e-05
100,0.001124359340868
101,6.18252662143e-05
102,0.0001577659080408
103,0.0004633435296144
104,0.0005649439223955
105,0.0006068103850511
106,0.0005069678032101
107,0.0003555895298698
108,0.0002683463446179
109,0.000251451743663
110,0.0005608239461743
111,0.0005921496533383
112,0.0013791593503656
113,0.0003860836736632
114,0.0006211973758298
115,0.0003221311002944
116,0.000480509563505
117,0.0001650216715737
118,0.0009812078829898
119,0.000211879308701
120,0.0010151337971317
121,9.4791792446e-06
122,0.0003979891527206
123,0.0004117669140054
124,0.0006437771267771
125,0.0001149618582306
126,0.000137434868756
127,0.0005053207664545
128,0.000371282604432
129,0.0009285749786304
130,0.0005241813078591
131,0.0005945200461349
132,0.0005563974231515
133,0.0003398966537056
134,0.0009706029442492
135,0.0009862098537372
136,0.0014317237866843
137,0.0001425381571133
138,0.000499754522445
139,7.59914090973e-05
140,0.0005470900750308
141,0.0004701868864635
142,0.0011640137477443
143,0.000360961156545
144,0.0007239011824484
145,0.0006590631798163
146,0.0005749071184347
147,0.0006803881845166
148,0.0003613617660746
149,0.0004176689535007
150,4.4806903535e-06
151,0.0003173668657992
152,0.0005860589627951
153,0.0005188241855826
154,0.000395342074271
155,0.0004106598964763
156,0.0005510116060574
157,0.000241882752873
158,0.0004676100911767
159,0.0001014242717279
160,0.0008377749453889
161,0.000343970401346
162,0.000857497544876
163,4.9252343953e-06
164,0.0002322584269316
165,0.0005308327516265
166,0.0005666795422167
167,0.0001402335507614
168,0.0006034722887334
169,0.0002773609896476
170,0.0005014523221578
171,0.0003244449396903
172,0.0005552149491879
173,0.0005239288583911
174,0.0002787170372305
175,0.0003662058531219
176,8.77250000591e-05
177,0.0004221282932852
178,0.0001499442482666
179,0.0014196201586095
180,0.0003942732120809
181,0.0004027200292761
182,0.0004949478582961
183,0.0003218541851077
184,0.0002883484147278
185,0.0005902021179599
186,0.000556552332323
187,0.0003611040151313
188,0.0006637092444124
189,0.000534461525311
190,0.0005585546680596
191,7.7675524241e-05
192,0.0005370548283121
193,0.000542259274385
194,0.0006707457005304
195,0.0004402533051571
196,0.0001981624557383
197,0.0005290183160793
198,0.0003727312646025
199,0.0004777710917878
200,0.000282267608103
