Particle_Number,Dose
0,0.001556579062589
1,0.0015539886883844
2,0.0015255059834742
3,0.0015842325434514
4,0.000343475879141
5,0.0015612767309336
6,0.0015410025833412
7,0.0015661303542596
8,0.0015650310618292
9,0.0001124463228314
10,0.0012078894827371
11,0.0003943807299517
12,0.001566807427106
13,0.0015363847943774
14,0.0015700216212365
15,0.0015635247649349
16,0.0013293256739591
17,0.0015674274432519
18,0.0015537528540222
19,0.0011380977891703
20,0.0015585684395479
21,0.0009660644242292
22,0.0015454225757431
23,0.0011897577310285
24,4.43376303977e-05
25,0.0007902999667584
26,0.0015485492829328
27,0.0002961189863715
28,0.0015384274242568
29,0.0015411128929622
30,0.0015496333602431
31,0.0001821002071345
32,0.001542139913572
33,0.0015434179836641
34,0.0015457497008262
35,0.0015594851505366
36,0.0004509586099463
37,0.0001851264742013
38,0.0006903721159164
39,0.0015463506980719
40,9.93854684655e-05
41,0.0015579560309621
42,0.001586826721436
43,0.0014986284737391
44,0.0015382904881755
45,0.0015493480767404
46,0.001260981116689
47,0.0009580866392976
48,0.0015745214930192
49,0.0009386105591387
50,0.0008349883193362
51,0.0015481993351695
52,0.0011050151856127
53,0.0007109898584412
54,0.0015572903694557
55,0.0015284577167822
56,9.46998962115e-05
57,0.0015443955551334
58,0.0011012475733687
59,0.0003707796237767
60,0.0005249897886943
61,0.0015610751305916
62,0.0015526649729319
63,0.0015513260423591
64,0.0015458790293475
65,0.0015487204530344
66,0.0015472331750403
67,0.0015574387168771
68,0.0012208335442111
69,0.0001382015565463
70,0.0015339617864944
71,0.0015585684395479
72,0.0015734792572893
73,0.0015467120571754
74,0.0004290199914322
75,0.001538663258619
76,0.0008101302303469
77,0.0011856458448095
78,0.0015384046015765
79,0.0015729086902839
80,0.0015834337496438
81,0.000358396982871
82,0.001550782101814
83,0.0015526459540317
84,0.0008410138537654
85,0.0015765413002184
86,0.0013572873937085
87,0.0006416004816294
88,0.0015658412669769
89,0.0015291918463291
90,0.0015427028730173
91,0.0015609914474309
92,0.0015523796894291
93,0.0007626959350365
94,7.94044929033e-05
95,0.0015629998432899
96,0.0015662634865609
97,0.0015484846186722
98,0.000326286508625
99,0.0015773096637857
100,0.0008764926910941
101,0.0015537224237819
102,4.42375023369e-05
103,0.0010376606066844
104,0.001554787482192
105,0.0008322923390071
106,0.0011636580224317
107,0.0008645071759019
108,0.001578610556558
109,0.0009252421241406
110,0.0001968653677968
111,0.0015607556130686
112,0.0015760620239338
113,0.0015739965713742
114,0.0007264974526045
115,0.0015615886408965
116,0.0015726994823819
117,0.0015608392962294
118,0.001552052564346
119,0.0015435206857251
120,0.0009981079892306
121,0.0015450726279798
122,0.0015653924209326
123,0.0015675833982334
124,0.000683570429589
125,0.0014681601956501
126,0.0015083395241713
127,0.0015297662171146
128,0.0006401551630989
129,0.000540830589373
130,0.0013398510874726
131,0.0002510848466783
132,0.0015611245797321
133,0.0004347188052046
134,0.0012437658236133
135,0.0007508705224801
136,0.00059229706538
137,0.0015461110599297
138,0.0015638633013581
139,0.0015600823440022
140,0.000812671953285
141,0.0015725663500807
142,0.0015463506980719
143,0.0014484870453034
144,0.0015650843147497
145,0.001569439642891
146,0.0011684451514863
147,0.0015419725472504
148,0.0015028050242188
149,0.0015669405594073
150,0.0015709877813657
151,0.0012973494636608
152,0.0015590629309526
153,0.0004625374639886
154,0.0007831167012167
155,0.0014839649017
156,0.0009062738344709
157,0.001123851736304
158,0.0015511054231171
159,0.0009405959707374
160,0.0015601394007028
161,0.0015734906686294
162,0.0015438896523886
163,0.0015564839680881
164,0.0011319979353181
165,0.0009658274959779
166,0.0015614022556748
167,0.0015597628264792
168,0.0002963671732389
169,0.0015491921217589
170,0.0015600823440022
171,0.0015479901272675
172,0.0015520107227656
173,0.00016578882985
174,0.0008384744610691
175,0.0007943291933061
176,0.0015470505935986
177,0.0015454339870832
178,0.0015612767309336
179,0.0006546900525958
180,0.0010046009343143
181,0.0015570773577737
182,0.0002647059578295
183,0.0015598959587805
184,0.0005699565085529
185,0.0015660352597587
186,0.0010872856382645
187,0.0015698504511349
188,0.001564384419223
189,0.001578610556558
190,0.0015508543736347
191,0.0015963399753062
192,0.0012102927692629
193,0.0015514515671003
194,0.0004661222727267
195,0.0015511472646975
196,0.0014879550669579
197,0.0015399413287111
198,0.0014804996580871
199,0.0015541446433659
200,0.0015686332415234
