Particle_Number,Dose
0,0.0012736007685103
1,0.0009764759806249
2,0.0008841014088392
3,0.0011476118482287
4,0.0025738353689809
5,0.0015962753110456
6,0.0005944737629404
7,0.0007582226897141
8,0.0012933118387311
9,0.0006099095023269
10,0.0014327089657137
11,0.0007367873844772
12,0.0008005511539557
13,0.0006682446455711
14,0.0015110896571374
15,0.0010986686105043
16,0.0009740986181023
17,0.001610756301643
18,0.0019173295612118
19,0.0006449004748789
20,0.0049283295659606
21,0.0011271018662741
22,0.0002556081597159
23,0.0003887577310285
24,0.004924259521322
25,0.0025779206287396
26,0.0017266764982429
27,0.00327462098015
28,0.0052626437933327
29,0.0014814658182163
30,0.001032349705575
31,0.0009434322898006
32,0.0007025266574547
33,0.0013279262370595
34,0.0006378748816649
35,0.0013908521701965
36,0.0025225299838541
37,0.0015980440687624
38,0.0008094291765599
39,0.0010353661031436
40,0.0010689801073226
41,0.0003444828194383
42,0.000659879760661
43,0.0018885159274385
44,0.0008098704150441
45,0.0015041059169911
46,0.0010194434799126
47,0.0002285689331865
48,0.0006442752754686
49,0.0012285524836166
50,0.0012713837026471
51,0.0014788336024313
52,0.0009436341437933
53,0.0012738364849463
54,0.0009261215405071
55,0.0030659570187102
56,0.0001526560650786
57,0.0011513506896245
58,0.0047350595023269
59,0.0002548003954912
60,0.000359298215405
61,0.0005901539937471
62,0.0009368253775287
63,0.000676011591794
64,0.0045323941020039
65,0.0013808254060214
66,0.000459947487544
67,0.0005756564631019
68,0.0010782270965903
69,0.0004377618292335
70,0.0008545631026535
71,0.0016279493874062
72,0.0051006788393959
73,0.0042679553138949
74,0.0013749295469655
75,0.0014022406876246
76,0.0016619970225092
77,0.0011273643270965
78,0.0013553705100199
79,0.0015728364184632
80,0.0003718569780902
81,0.0049478049197454
82,0.0008748998385411
83,0.000116011559421
84,0.0017411574888403
85,0.0009957611454079
86,0.0014885826906638
87,0.0015620374869408
88,3.6275138559e-05
89,0.0015354642796086
90,0.0014938204957735
91,0.0012628758933093
92,0.0013137613132671
93,0.0012213367128882
94,0.0008396743674711
95,0.0011295819308576
96,0.0013206493506642
97,0.0012882755027042
98,0.0014923256102193
99,0.0010824492924304
100,0.0022048230601196
101,9.24185293522e-05
102,0.000789939830198
103,3.79958254475e-05
104,9.25169238448e-05
105,0.0020578602146452
106,0.0012708992450354
107,0.0012213291053281
108,0.0006664871754863
109,0.0010622930620191
110,0.0010327029326135
111,0.0023954837306486
112,0.0032015503656567
113,0.0015536045066008
114,0.0009679288868838
115,0.000839680639187
116,0.0023191266502041
117,0.0008515788631398
118,0.0039105901795042
119,0.0004221967613258
120,0.0016892206762275
121,0.0030785475306296
122,0.0049037571469275
123,0.0007042736774622
124,0.0008732908395859
125,0.0010261761705765
126,0.0011555845711843
127,0.0005013572276569
128,0.0011851786716927
129,0.0013920807911482
130,0.0007960056368126
131,0.0012865449140469
132,0.0022393575790673
133,0.0030343742330705
134,0.00021349806748
135,0.0009528088612403
136,0.0030803961677272
137,0.0050985867603761
138,0.0005595892962294
139,0.0016519055940735
140,0.0011057930905119
141,0.0007137667290966
142,0.0006834479817646
143,0.0011883119743902
144,0.0013928909962959
145,0.0016445148494633
146,0.0006995836166777
147,0.0013753175325292
148,0.00228390745085
149,4.59079640059e-05
150,0.0008936258476588
151,0.0010319780967669
152,0.0016676342245227
153,0.0012443229556463
154,0.0006707509640041
155,0.0007706154050717
156,0.0011819469452416
157,0.0001414555298583
158,0.0005475122946148
159,0.0009036031626935
160,0.0015973936223762
161,0.0004393556130686
162,0.0014609976778421
163,0.0010989272675467
164,0.0007352326431759
165,0.0009687086617912
166,0.0002893468379456
167,0.0010551001139709
168,0.0016799850982999
169,0.000843484419223
170,0.0011516210323867
171,0.0007387663548295
172,0.0007530884615245
173,0.0014240705812517
174,0.0020541058837496
175,0.0051169590179504
176,0.005064961344857
177,0.0007643266669027
178,0.0011713791753729
179,0.0012337765872833
180,0.0010409652673568
181,0.0010541035236014
182,0.0008679649009433
183,0.0031251400322917
184,0.0013270665827713
185,0.0011716213078165
186,0.0001195792698729
187,0.0071726358628549
188,0.001242994150832
189,0.0005312321160604
190,0.0009388147544876
191,0.0066937779941115
192,0.0012437828188811
193,0.0006397159226897
194,0.0006688414667329
195,0.0008793578687434
196,0.001183382595688
197,0.001422724043119
198,0.0023998999192705
199,0.0006592026878146
200,0.0002285250185202
