Particle_Number,Dose
0,0.0007238730696404
1,0.0007133076550479
2,0.0007077579399753
3,0.0002490962190186
4,0.0002334631411268
5,0.0006434575492646
6,0.0001192135284822
7,0.0002576193712603
8,0.0007690999474069
9,0.0006713621846967
10,0.0006300872455805
11,0.0006044815082154
12,3.99584092029e-05
13,0.0008154229401519
14,0.0006048162408585
15,0.0001532690857897
16,0.0010198200541361
17,0.000314186525311
18,0.0019223695697597
19,0.0001389280482597
20,0.0007050306296894
21,0.0002740551292894
22,0.0004594966283597
23,0.0002619864246499
24,0.0002409869626745
25,0.0049173366416563
26,0.000376804630775
27,0.0013331868648494
28,0.0005496538227751
29,0.0007078254830584
30,0.0009168593361192
31,0.0017300732738151
32,0.0003968858706495
33,0.0009553193560642
34,9.22895950242e-05
35,0.0016276222623231
36,0.0012033258144173
37,0.0009445166207617
38,3.16885996855e-05
39,0.0012496938930572
40,0.0049426317788963
41,0.0007165370642986
42,0.0008985099012251
43,0.0007826239386456
44,0.0017264863092411
45,0.0006325097619981
46,0.0007811062304112
47,0.000510014631019
48,0.0015951798223952
49,0.0001211984158358
50,0.0008194407256149
51,0.0004279975258809
52,0.0006863298761392
53,0.0012606069379808
54,0.0005908478331615
55,0.000897235634913
56,0.0007385548975442
57,0.0003387934548768
58,0.0007231841483696
59,0.0001363886203674
60,0.0008288893152246
61,0.0005157939664876
62,0.0005255626815124
63,0.0013346779466236
64,0.0004179144950255
65,0.0003551472523184
66,0.0007292873159935
67,0.0007660774954886
68,0.0049790339538417
69,0.0001635643972357
70,0.0007953856206667
71,0.000699616801103
72,0.0006922889160443
73,0.0003462854839016
74,0.000245702311726
75,0.0002991115152186
76,6.97866034552e-05
77,0.0004861040697122
78,0.0005871575393712
79,0.000607693909865
80,0.0005230933398059
81,0.0005663820565632
82,0.0004754306629309
83,0.0003522661080337
84,0.000693033172417
85,0.0049623353594833
86,0.0005031944534143
87,0.0007045641788028
88,0.0007023711999408
89,0.000490927242428
90,0.0012477843954791
91,0.0003263439996126
92,0.0006491217084634
93,0.0001952256399027
94,0.0007469393050588
95,0.0003491161243901
96,0.0007584239468998
97,0.0007667281004212
98,0.0005156670481527
99,0.000656163189172
100,0.0017337134913097
101,0.0049763713078165
102,0.000510787885772
103,0.0001639833710523
104,0.0012616187434704
105,0.000656242808408
106,0.0012554832462722
107,0.0001950756983916
108,0.0013126198261943
109,0.0004716991631971
110,2.22504682463e-05
111,3.10352052918e-05
112,0.0005167359103428
113,0.0004549041613684
114,0.0003865837499145
115,5.02828821597e-05
116,0.0007905091746604
117,0.0006404766786969
118,0.0009748593741096
119,0.0006288386809634
120,0.0002071200124568
121,0.0011303921360053
122,0.0005078502801785
123,0.0004788312422832
124,0.0019513087282742
125,0.0049199992876816
126,0.0009551862237629
127,0.0035324221720961
128,0.000650546200538
129,0.0006766848608604
130,0.0005489729461487
131,0.0002136074186758
132,0.0002425183597022
133,0.0011027348513629
134,0.0006875733877567
135,0.0020063988745369
136,0.0004530302022984
137,0.0002397998029252
138,0.0001884917850929
139,0.0005835473996741
140,0.0007766122924086
141,0.0004665260997492
142,9.90858701035e-05
143,0.0001513207087346
144,0.0008081391948993
145,0.001192332890113
146,0.0002394984316659
147,0.0004811128088914
148,0.0006864107556571
149,0.0003763488399594
150,0.0016548459160414
151,0.000630050517618
152,0.0003514616314637
153,0.0004655795475188
154,0.0005062070472029
155,0.0007080975341243
156,0.0011773764270111
157,0.00118569529395
158,0.0004232889461381
159,0.0007424172516
160,0.001211203442872
161,0.0003581867769194
162,0.0005122588612403
163,0.0016604298651343
164,0.0007887252018235
165,0.0003795845350935
166,0.0003747377585715
167,0.0004704781413239
168,0.0011608451989742
169,0.0016233163833222
170,0.0003509562780506
171,0.0002052935597782
172,0.0007193937031057
173,0.0007555015401191
174,0.0006654661756891
175,0.0008189180024981
176,0.0003594469203456
177,0.0007371607707868
178,0.0012326263320353
179,0.0049336548580112
180,0.0001788982610128
181,0.0004685719215299
182,0.0005395700018995
183,0.0005193567147877
184,0.0011871064963434
185,0.0001725615835792
186,0.0002396435102119
187,5.74102661627e-05
188,0.0017241660034191
189,0.0003884581247103
190,0.0005046462579629
191,0.0003775791822585
192,0.0005584914436251
193,0.0002742586962543
194,0.0011005514816221
195,0.0012402795374679
196,0.0004625592042801
197,0.0001120258629614
198,0.0014277069949662
199,0.0007661180666146
200,1.3827442179e-05
